Hora,Precipitación,Temperatura,Humedad,Viento,Dirección,Viento máximo,Dirección viento máximo,Temperatura mínima,Temperatura máxima,Fecha
12:00,"0,00","10,50","41,00","8,20",Norte 350°,"12,90",Norte 350°,"8,60","10,50",2024-12-08
13:00,"0,00","10,50","40,00","8,70",Norte 340°,"13,90",Norte 340°,"10,40","10,70",2024-12-08
14:00,"0,00","10,90","40,00","8,70",Norte 340°,"16,00",Noroeste 330°,"10,60","11,10",2024-12-08
15:00,"0,00","11,00","38,00","10,20",Norte 340°,"16,50",Norte 10°,"10,60","11,30",2024-12-08
16:00,"0,00","11,00","39,00","8,90",Norte 350°,"14,40",Norte 350°,"10,40","11,70",2024-12-08
17:00,"0,00","9,40","47,00","4,80",Norte 340°,"12,90",Norte 340°,"9,20","10,80",2024-12-08
18:00,"0,00","8,70","46,00","5,30",Norte 340°,"7,70",Norte 350°,"8,50","9,70",2024-12-08
19:00,"0,00","6,30","63,00","4,90",Norte 360°,"10,80",Norte 350°,"6,10","8,90",2024-12-08
20:00,"0,00","4,80","67,00","1,60",Sur 170°,"7,70",Norte 350°,"4,70","6,10",2024-12-08
21:00,"0,00","6,60","49,00","6,30",Norte 340°,"7,70",Noroeste 320°,"4,20","6,60",2024-12-08
22:00,"0,00","4,00","62,00","0,90",Noreste 30°,"7,70",Norte 360°,"3,90","6,30",2024-12-08
23:00,"0,00","3,20","68,00","2,10",Noreste 50°,"3,60",Suroeste 220°,"2,90","4,30",2024-12-08
00:00,"0,00","6,20","57,00","4,70",Norte 360°,"11,80",Norte 10°,"6,10","6,40",2024-12-09
01:00,"0,00","3,10","66,00","1,90",Norte 10°,"3,10",Norte 350°,"2,50","3,20",2024-12-09
02:00,"0,00","2,90","66,00","1,00",Noroeste 310°,"3,10",Noroeste 310°,"2,40","3,10",2024-12-09
03:00,"0,00","1,50","73,00","3,10",Oeste 260°,"4,60",Oeste 270°,"0,80","2,70",2024-12-09
04:00,"0,00","3,10","63,00","0,70",Norte 360°,"5,10",Oeste 250°,"2,30","3,80",2024-12-09
05:00,"0,00","3,70","62,00","2,00",Noroeste 320°,"5,10",Noroeste 300°,"2,80","4,20",2024-12-09
06:00,"0,00","3,10","67,00","0,60",Sureste 130°,"4,10",Noroeste 300°,"2,70","4,00",2024-12-09
07:00,"0,00","3,50","66,00","3,60",Oeste 270°,"7,20",Oeste 270°,"3,00","3,90",2024-12-09
08:00,"0,00","1,90","74,00","2,00",Este 80°,"5,70",Oeste 280°,"1,80","3,30",2024-12-09
09:00,"0,00","2,60","71,00","1,80",Noroeste 300°,"5,10",Oeste 250°,"0,70","2,80",2024-12-09
10:00,"0,00","3,80","68,00","1,60",Este 70°,"5,10",Oeste 290°,"1,90","3,90",2024-12-09
11:00,"0,00","6,30","59,00","1,90",Sur 170°,"4,10",Sur 180°,"3,70","6,40",2024-12-09
12:00,"0,00","7,70","52,00","1,00",Suroeste 230°,"3,60",Oeste 280°,"6,20","7,80",2024-12-09
13:00,"0,00","8,80","47,00","2,80",Oeste 280°,"5,70",Oeste 250°,"7,60","9,00",2024-12-09
14:00,"0,00","10,00","45,00","3,60",Norte 340°,"7,70",Noroeste 320°,"8,60","10,20",2024-12-09
15:00,"0,00","9,40","44,00","7,50",Norte 350°,"11,30",Noroeste 320°,"8,90","10,20",2024-12-09
16:00,"0,00","9,30","48,00","5,80",Noroeste 310°,"10,30",Noroeste 320°,"8,50","9,80",2024-12-09
17:00,"0,00","8,50","51,00","3,70",Noroeste 320°,"10,30",Noroeste 330°,"8,40","9,60",2024-12-09
18:00,"0,00","7,80","58,00","1,50",Norte 350°,"5,10",Noroeste 320°,"7,60","8,70",2024-12-09
19:00,"0,00","6,40","63,00","2,60",Norte 340°,"5,10",Norte 350°,"6,40","7,60",2024-12-09
20:00,"0,00","7,20","59,00","5,80",Norte 350°,"8,80",Norte 340°,"6,20","7,20",2024-12-09
21:00,"0,00","6,80","60,00","5,10",Norte 340°,"8,20",Noroeste 330°,"6,70","7,20",2024-12-09
22:00,"0,00","6,30","62,00","5,20",Norte 350°,"8,20",Norte 350°,"6,30","6,70",2024-12-09
23:00,"0,00","6,10","63,00","5,70",Norte 360°,"9,30",Norte 350°,"6,00","6,50",2024-12-09
00:00,"0,00","5,40","62,00","0,60",Norte 20°,"2,60",Noreste 60°,"5,40","5,70",2024-12-10
01:00,"0,00","6,20","56,00","6,30",Norte 10°,"10,30",Norte 360°,"5,80","6,30",2024-12-10
02:00,"0,00","5,80","58,00","4,20",Norte 340°,"10,30",Norte 360°,"5,70","6,30",2024-12-10
03:00,"0,00","4,90","60,00","2,40",Norte 340°,"6,20",Norte 20°,"4,60","5,70",2024-12-10
04:00,"0,00","4,60","61,00","3,30",Norte 360°,"6,70",Norte 360°,"3,90","4,80",2024-12-10
05:00,"0,00","2,70","69,00","2,30",Noroeste 330°,"5,10",Norte 360°,"2,50","4,70",2024-12-10
06:00,"0,00","2,20","72,00","2,60",Sur 200°,"4,60",Oeste 280°,"1,60","2,60",2024-12-10
07:00,"0,00","1,00","80,00","1,60",Norte 10°,"3,10",Norte 10°,"0,80","1,70",2024-12-10
08:00,"0,00","0,00","83,00","0,00",,"3,60",Norte 340°,"0,00","1,10",2024-12-10
09:00,"0,00","0,40","86,00","0,00",,"3,60",Sureste 140°,"-0,20","0,50",2024-12-10
10:00,"0,00","3,70","73,00","2,40",Sureste 130°,"4,60",Sur 180°,"0,30","4,00",2024-12-10
11:00,"0,00","7,80","59,00","0,50",Noreste 30°,"4,60",Suroeste 220°,"4,10","7,90",2024-12-10
12:00,"0,00","8,50","53,00","1,80",Oeste 280°,"5,10",Suroeste 230°,"7,60","8,80",2024-12-10
13:00,"0,00","9,20","50,00","1,90",Oeste 290°,"5,10",Suroeste 230°,"8,20","9,60",2024-12-10
14:00,"0,00","10,30","47,00","2,90",Norte 350°,"5,70",Norte 360°,"9,20","10,40",2024-12-10
17:00,"0,00","8,70","50,00","2,80",Norte 360°,"4,60",Norte 360°,"8,60","9,30",2024-12-10
18:00,"0,00","7,90","52,00","3,60",Norte 360°,"5,70",Norte 350°,"7,90","8,60",2024-12-10
19:00,"0,00","7,20","55,00","3,90",Norte 350°,"5,70",Norte 360°,"7,20","7,90",2024-12-10
20:00,"0,00","6,80","56,00","1,40",Norte 10°,"5,70",Norte 360°,"6,70","7,10",2024-12-10
21:00,"0,00","6,40","58,00","1,30",Noreste 60°,"5,70",Noreste 40°,"6,40","6,80",2024-12-10
22:00,"0,00","6,00","59,00","1,40",Noreste 60°,"3,60",Noreste 50°,"6,00","6,40",2024-12-10
23:00,"0,00","5,70","61,00","0,80",Noreste 60°,"2,60",Noreste 50°,"5,70","6,00",2024-12-10
00:00,"0,00","4,30","80,00","1,10",Este 90°,"2,10",Este 100°,"4,10","5,10",2024-12-11
01:00,"0,00","5,20","65,00","0,80",Noreste 60°,"2,10",Noreste 50°,"5,10","5,40",2024-12-11
02:00,"0,00","4,90","67,00","0,10",Norte 340°,"1,50",Noreste 50°,"4,80","5,20",2024-12-11
03:00,"0,00","4,70","68,00","1,20",Noreste 50°,"2,10",Este 70°,"4,60","4,80",2024-12-11
04:00,"0,00","4,50","70,00","0,40",Norte 20°,"1,50",Noreste 50°,"4,50","4,70",2024-12-11
05:00,"0,00","4,60","69,00","1,50",Norte 340°,"2,10",Norte 350°,"4,50","4,70",2024-12-11
06:00,"0,00","4,70","68,00","2,00",Norte 340°,"3,60",Norte 340°,"4,60","4,80",2024-12-11
07:00,"0,00","4,00","75,00","0,20",Noreste 30°,"2,60",Noreste 40°,"4,00","4,60",2024-12-11
08:00,"0,00","3,50","79,00","0,10",Noroeste 330°,"1,50",Noroeste 310°,"3,50","4,00",2024-12-11
09:00,"0,00","3,60","79,00","0,00",,"1,50",Norte 350°,"3,40","3,60",2024-12-11
10:00,"0,00","4,60","77,00","1,20",Norte 350°,"2,10",Norte 360°,"3,60","4,70",2024-12-11
11:00,"0,00","6,80","64,00","1,40",Norte 10°,"2,60",Noreste 30°,"4,70","7,00",2024-12-11
12:00,"0,00","8,00","55,00","2,00",Norte 20°,"4,10",Norte 350°,"7,00","8,20",2024-12-11
13:00,"0,00","8,60","52,00","1,90",Norte 360°,"3,60",Noreste 30°,"8,10","8,70",2024-12-11
14:00,"0,00","8,10","54,00","2,80",Norte 350°,"6,20",Norte 340°,"8,00","8,70",2024-12-11
15:00,"0,00","7,90","56,00","0,70",Noreste 30°,"3,60",Norte 10°,"7,90","8,10",2024-12-11
16:00,"0,00","7,60","58,00","1,40",Noreste 30°,"3,60",Noreste 40°,"7,60","7,90",2024-12-11
17:00,"0,00","7,30","60,00","1,20",Noreste 30°,"3,60",Noreste 30°,"7,20","7,60",2024-12-11
18:00,"0,00","6,50","64,00","1,20",Noreste 30°,"3,10",Norte 20°,"6,50","7,20",2024-12-11
19:00,"0,00","6,40","62,00","2,00",Noreste 40°,"4,10",Noreste 40°,"6,30","6,40",2024-12-11
20:00,"0,00","6,30","63,00","1,00",Noreste 50°,"3,10",Norte 10°,"6,30","6,40",2024-12-11
21:00,"0,00","6,10","65,00","0,20",Norte 360°,"3,10",Este 80°,"6,10","6,30",2024-12-11
22:00,"0,00","5,90","68,00","0,20",Noreste 50°,"3,10",Norte 360°,"5,90","6,10",2024-12-11
23:00,"0,00","5,20","73,00","0,80",Norte 10°,"3,10",Este 80°,"5,10","5,90",2024-12-11
00:00,"0,00","5,20","81,00","0,80",Norte 340°,"2,10",Norte 340°,"4,90","5,70",2024-12-12
01:00,"0,00","2,80","88,00","0,90",Norte 360°,"1,50",Norte 360°,"2,70","4,10",2024-12-12
02:00,"0,00","1,90","93,00","1,00",Noroeste 330°,"2,10",Norte 350°,"1,80","2,50",2024-12-12
03:00,"0,00","1,10","96,00","1,20",Noroeste 330°,"1,50",Norte 340°,"1,00","1,80",2024-12-12
04:00,"0,00","0,80","98,00","1,20",Norte 340°,"2,10",Norte 340°,"0,70","1,70",2024-12-12
05:00,"0,00","0,50","97,00","1,00",Norte 360°,"2,60",Norte 360°,"0,40","1,00",2024-12-12
06:00,"0,00","0,20","98,00","0,00",,"2,60",Norte 360°,"0,10","1,10",2024-12-12
07:00,"0,00","1,20","100,00","0,00",,"1,00",Sur 170°,"0,20","1,20",2024-12-12
08:00,"0,00","1,80","97,00","1,30",Noroeste 330°,"1,50",Noroeste 320°,"1,20","1,80",2024-12-12
09:00,"0,00","2,30","96,00","1,30",Noreste 30°,"2,60",Norte 340°,"1,70","2,30",2024-12-12
10:00,"0,00","3,80","91,00","1,60",Norte 350°,"2,60",Norte 360°,"2,30","3,90",2024-12-12
11:00,"0,00","5,00","86,00","0,10",Norte 350°,"2,10",Norte 10°,"3,90","5,20",2024-12-12
12:00,"0,00","7,60","74,00","1,50",Norte 350°,"2,60",Norte 340°,"5,30","7,70",2024-12-12
13:00,"0,00","9,50","64,00","2,20",Norte 360°,"4,10",Norte 10°,"7,70","9,90",2024-12-12
14:00,"0,00","10,80","56,00","2,40",Norte 10°,"4,60",Noreste 30°,"8,90","11,00",2024-12-12
15:00,"0,00","11,40","53,00","2,00",Noreste 50°,"5,10",Norte 10°,"10,70","11,70",2024-12-12
16:00,"0,00","10,10","54,00","0,20",Noroeste 330°,"2,60",Noroeste 330°,"9,70","10,70",2024-12-12
17:00,"0,00","11,20","52,00","0,30",Sureste 150°,"2,60",Norte 20°,"10,40","11,40",2024-12-12
18:00,"0,00","8,40","65,00","1,00",Este 110°,"2,10",Este 100°,"8,30","11,50",2024-12-12
19:00,"0,00","7,20","67,00","1,60",Sur 170°,"3,10",Sur 190°,"6,90","8,30",2024-12-12
20:00,"0,00","6,70","70,00","1,10",Noreste 50°,"2,10",Noreste 50°,"6,70","7,00",2024-12-12
21:00,"0,00","6,60","72,00","1,70",Norte 10°,"2,60",Norte 20°,"6,50","6,90",2024-12-12
22:00,"0,00","6,10","75,00","2,00",Norte 10°,"3,60",Noroeste 330°,"6,10","6,50",2024-12-12
23:00,"0,00","5,60","77,00","0,10",Norte 350°,"2,10",Norte 10°,"5,40","6,10",2024-12-12
00:00,"0,00","2,40","99,00","1,20",Sureste 120°,"2,10",Este 110°,"2,00","2,90",2024-12-13
01:00,"0,00","5,30","83,00","0,00",,"1,50",Norte 340°,"5,20","5,30",2024-12-13
02:00,"0,00","5,10","83,00","1,10",Norte 10°,"1,50",Norte 10°,"5,10","5,40",2024-12-13
03:00,"0,00","5,10","83,00","0,50",Noroeste 310°,"2,10",Norte 350°,"5,10","5,10",2024-12-13
04:00,"0,00","4,90","87,00","0,00",,"1,50",Noroeste 320°,"4,90","5,00",2024-12-13
05:00,"0,00","5,10","87,00","0,10",Norte 350°,"1,50",Norte 360°,"5,00","5,20",2024-12-13
06:00,"0,10","4,90","93,00","1,10",Norte 360°,"2,10",Norte 360°,"4,90","5,20",2024-12-13
07:00,"0,00","4,60","96,00","1,30",Noreste 40°,"2,10",Norte 360°,"4,50","4,90",2024-12-13
08:00,"0,00","4,80","98,00","0,20",Norte 340°,"2,10",Noroeste 310°,"4,60","4,90",2024-12-13
09:00,"0,00","4,70","97,00","1,10",Norte 10°,"1,50",Norte 20°,"4,70","5,00",2024-12-13
10:00,"0,00","5,70","97,00","0,00",,"2,10",Norte 10°,"4,60","5,80",2024-12-13
11:00,"0,00","6,90","86,00","0,60",Sur 200°,"3,10",Sur 200°,"5,80","6,90",2024-12-13
12:00,"0,20","7,20","86,00","2,20",Sur 200°,"4,10",Suroeste 210°,"6,80","7,20",2024-12-13
13:00,"0,00","8,00","80,00","0,60",Sur 180°,"6,20",Suroeste 210°,"7,20","8,10",2024-12-13
14:00,"0,00","8,80","78,00","3,00",Suroeste 210°,"6,20",Suroeste 220°,"8,10","8,80",2024-12-13
15:00,"0,00","9,30","73,00","1,00",Norte 10°,"5,70",Suroeste 210°,"8,80","9,70",2024-12-13
16:00,"0,00","8,90","77,00","0,90",Noreste 40°,"2,10",Norte 360°,"8,90","9,20",2024-12-13
17:00,"0,00","9,00","62,00","3,20",Suroeste 210°,"6,70",Suroeste 220°,"8,80","9,00",2024-12-13
18:00,"0,00","8,80","65,00","2,80",Suroeste 210°,"5,70",Sur 190°,"8,80","9,00",2024-12-13
19:00,"0,00","8,10","71,00","1,50",Suroeste 210°,"4,60",Suroeste 210°,"8,10","8,80",2024-12-13
20:00,"0,00","6,00","80,00","0,30",Oeste 270°,"4,10",Suroeste 220°,"6,00","8,10",2024-12-13
21:00,"0,00","5,10","84,00","0,50",Noreste 30°,"2,10",Suroeste 230°,"5,10","6,00",2024-12-13
22:00,"0,00","3,50","93,00","1,50",Norte 360°,"2,10",Norte 360°,"3,40","5,00",2024-12-13
23:00,"0,00","2,60","95,00","0,00",,"1,50",Norte 360°,"2,40","3,60",2024-12-13
00:00,"0,00","-0,40","100,00","0,00",,"2,10",Noreste 50°,"-0,60","0,20",2024-12-14
01:00,"0,00","1,50","100,00","1,20",Norte 340°,"3,10",Norte 10°,"1,40","2,50",2024-12-14
02:00,"0,00","0,60","100,00","1,50",Norte 10°,"2,10",Norte 10°,"0,50","1,40",2024-12-14
03:00,"0,00","0,20","100,00","1,30",Norte 340°,"2,10",Norte 340°,"0,10","0,70",2024-12-14
04:00,"0,00","-0,60","100,00","0,10",Noroeste 330°,"2,10",Noroeste 330°,"-0,70","0,30",2024-12-14
05:00,"0,00","-0,80","100,00","1,60",Norte 360°,"2,10",Norte 360°,"-0,90","-0,60",2024-12-14
06:00,"0,00","-1,00","100,00","1,30",Norte 340°,"2,10",Norte 340°,"-1,20","-0,80",2024-12-14
07:00,"0,00","-0,90","100,00","1,80",Norte 10°,"2,10",Norte 360°,"-1,40","-0,90",2024-12-14
08:00,"0,00","-0,10","100,00","0,70",Norte 10°,"2,10",Norte 10°,"-0,90","-0,10",2024-12-14
09:00,"0,00","0,20","100,00","0,00",,"2,10",Norte 10°,"-0,10","0,30",2024-12-14
10:00,"0,00","1,70","100,00","0,80",Suroeste 240°,"2,60",Suroeste 230°,"0,30","1,80",2024-12-14
11:00,"0,00","2,60","100,00","0,50",Sureste 120°,"2,10",Sur 160°,"1,80","2,60",2024-12-14
12:00,"0,00","3,40","100,00","0,10",Norte 360°,"1,00",Norte 360°,"2,60","3,40",2024-12-14
13:00,"0,00","4,10","100,00","0,30",Noroeste 310°,"1,50",Noroeste 300°,"3,40","4,20",2024-12-14
14:00,"0,00","5,20","92,00","0,80",Este 90°,"2,60",Este 90°,"4,30","5,30",2024-12-14
15:00,"0,00","7,00","83,00","1,70",Suroeste 230°,"4,10",Suroeste 230°,"5,30","7,10",2024-12-14
16:00,"0,00","8,30","74,00","1,10",Sur 190°,"3,10",Suroeste 210°,"6,80","8,40",2024-12-14
17:00,"0,00","8,80","71,00","0,00",,"3,10",Suroeste 230°,"8,30","9,20",2024-12-14
18:00,"0,00","5,20","84,00","0,00",,"1,50",Suroeste 230°,"4,90","9,20",2024-12-14
19:00,"0,00","3,40","94,00","1,60",Norte 10°,"2,10",Noreste 40°,"3,30","4,90",2024-12-14
20:00,"0,00","2,80","97,00","1,90",Noroeste 300°,"2,60",Noroeste 300°,"2,50","3,40",2024-12-14
21:00,"0,00","1,70","97,00","1,00",Noreste 40°,"2,60",Noroeste 320°,"1,60","3,10",2024-12-14
22:00,"0,00","1,50","100,00","0,90",Norte 20°,"2,60",Norte 340°,"1,20","2,10",2024-12-14
23:00,"0,00","0,20","100,00","1,10",Norte 340°,"2,60",Noreste 30°,"0,10","1,30",2024-12-14
00:00,"0,00","1,40","89,00","0,60",Este 70°,"2,10",Este 100°,"1,20","3,20",2024-12-15
01:00,"0,00","-0,70","100,00","0,00",,"0,00",,"-0,80","-0,30",2024-12-15
02:00,"0,00","-1,20","100,00","0,00",,"0,00",,"-1,20","-0,80",2024-12-15
03:00,"0,00","-1,80","100,00","0,00",,"0,00",,"-1,90","-1,10",2024-12-15
04:00,"0,00","-1,90","100,00","0,00",,"0,00",,"-2,20","-1,80",2024-12-15
05:00,"0,00","-2,10","100,00","1,10",Sureste 140°,"3,10",Norte 340°,"-2,40","-1,90",2024-12-15
06:00,"0,00","-2,40","100,00","1,50",Norte 360°,"2,60",Noroeste 320°,"-2,60","-2,20",2024-12-15
07:00,"0,00","-2,70","99,00","2,00",Norte 10°,"3,10",Norte 360°,"-2,80","-2,40",2024-12-15
08:00,"0,00","-2,90","98,00","0,90",Norte 10°,"3,60",Este 90°,"-3,20","-2,50",2024-12-15
09:00,"0,00","-2,80","99,00","0,20",Noreste 50°,"2,60",Oeste 250°,"-3,20","-2,80",2024-12-15
10:00,"0,00","0,20","99,00","2,00",Sur 170°,"3,60",Suroeste 220°,"-2,80","0,40",2024-12-15
11:00,"0,00","3,40","82,00","2,00",Sureste 150°,"3,60",Sureste 130°,"0,40","3,80",2024-12-15
12:00,"0,00","6,10","70,00","1,20",Sur 190°,"3,60",Sureste 130°,"3,80","6,50",2024-12-15
13:00,"0,00","8,80","61,00","0,80",Sur 180°,"3,60",Sureste 140°,"6,60","9,10",2024-12-15
14:00,"0,00","10,60","53,00","1,30",Sur 190°,"3,60",Sur 190°,"9,10","10,70",2024-12-15
15:00,"0,00","11,50","49,00","0,20",Suroeste 220°,"3,60",Oeste 250°,"10,50","11,60",2024-12-15
16:00,"0,00","12,10","49,00","1,10",Sur 170°,"3,10",Norte 10°,"11,30","12,20",2024-12-15
17:00,"0,00","11,90","55,00","0,00",,"3,10",Oeste 250°,"11,30","13,20",2024-12-15
18:00,"0,00","7,40","69,00","0,10",Sureste 150°,"2,60",Sur 180°,"7,10","11,40",2024-12-15
19:00,"0,00","5,60","73,00","1,50",Noroeste 310°,"2,10",Noroeste 310°,"5,00","7,00",2024-12-15
20:00,"0,00","5,10","74,00","3,70",Norte 340°,"5,10",Norte 350°,"5,00","5,80",2024-12-15
21:00,"0,00","4,60","76,00","2,40",Noroeste 320°,"7,20",Norte 360°,"4,50","6,00",2024-12-15
22:00,"0,00","3,50","81,00","0,80",Norte 20°,"4,10",Norte 340°,"3,30","4,50",2024-12-15
23:00,"0,00","3,30","81,00","0,10",Suroeste 220°,"2,60",Suroeste 230°,"3,20","3,90",2024-12-15
00:00,"0,00","0,70","85,00","1,80",Norte 340°,"2,60",Norte 350°,"0,60","1,20",2024-12-16
01:00,"0,00","1,90","89,00","1,90",Este 70°,"3,10",Noreste 50°,"1,20","2,10",2024-12-16
02:00,"0,00","1,00","89,00","1,00",Oeste 280°,"3,10",Noreste 50°,"0,50","2,10",2024-12-16
03:00,"0,00","0,90","91,00","2,90",Norte 340°,"4,10",Norte 340°,"0,30","0,90",2024-12-16
04:00,"0,00","0,50","93,00","2,90",Norte 340°,"5,10",Noroeste 310°,"0,00","0,90",2024-12-16
05:00,"0,00","-0,20","91,00","2,40",Noroeste 330°,"4,60",Norte 340°,"-0,30","0,60",2024-12-16
06:00,"0,00","-1,50","95,00","1,60",Norte 10°,"3,60",Norte 350°,"-1,60","-0,30",2024-12-16
07:00,"0,00","-1,70","99,00","1,50",Noroeste 330°,"2,10",Noroeste 330°,"-1,90","-1,60",2024-12-16
08:00,"0,00","-1,80","97,00","1,40",Noroeste 320°,"2,60",Noroeste 320°,"-1,80","-1,10",2024-12-16
09:00,"0,00","-1,80","97,00","2,00",Noroeste 330°,"3,60",Noroeste 310°,"-2,20","-1,60",2024-12-16
10:00,"0,00","0,50","91,00","1,10",Norte 10°,"3,10",Noroeste 330°,"-1,70","0,60",2024-12-16
11:00,"0,00","2,70","83,00","1,10",Noroeste 300°,"2,60",Oeste 270°,"0,50","2,90",2024-12-16
12:00,"0,00","5,90","74,00","1,80",Oeste 270°,"3,60",Oeste 260°,"2,90","6,20",2024-12-16
13:00,"0,00","8,90","63,00","2,70",Norte 350°,"3,60",Norte 360°,"6,20","9,10",2024-12-16
14:00,"0,00","11,00","52,00","2,40",Noreste 50°,"5,10",Norte 10°,"9,20","11,20",2024-12-16
15:00,"0,00","11,80","46,00","1,60",Este 110°,"4,10",Este 80°,"11,10","12,00",2024-12-16
16:00,"0,00","12,20","46,00","0,60",Noreste 40°,"3,60",Este 100°,"11,80","12,70",2024-12-16
17:00,"0,00","11,10","52,00","0,50",Noreste 40°,"3,60",Noreste 40°,"10,90","12,70",2024-12-16
18:00,"0,00","7,70","64,00","1,50",Norte 360°,"1,50",Norte 360°,"7,70","10,90",2024-12-16
19:00,"0,00","5,70","67,00","2,00",Noroeste 330°,"2,60",Norte 340°,"5,70","7,60",2024-12-16
20:00,"0,00","4,30","70,00","1,80",Norte 340°,"2,60",Norte 340°,"4,20","6,00",2024-12-16
21:00,"0,00","3,00","77,00","1,20",Norte 340°,"3,10",Norte 340°,"2,70","4,30",2024-12-16
22:00,"0,00","2,30","80,00","1,80",Norte 360°,"3,10",Norte 340°,"2,10","3,00",2024-12-16
23:00,"0,00","1,20","83,00","1,80",Norte 350°,"3,10",Noroeste 330°,"1,20","2,10",2024-12-16
00:00,"0,00","2,80","87,00","2,50",Noroeste 310°,"3,10",Noroeste 310°,"2,70","3,40",2024-12-17
01:00,"0,00","0,00","86,00","1,60",Norte 350°,"2,60",Norte 350°,"0,00","0,70",2024-12-17
02:00,"0,00","-0,50","89,00","1,10",Norte 350°,"2,60",Norte 340°,"-0,60","-0,10",2024-12-17
03:00,"0,00","-1,60","92,00","0,50",Noroeste 330°,"2,10",Norte 360°,"-1,60","-0,70",2024-12-17
04:00,"0,00","-1,90","94,00","0,90",Noreste 30°,"2,10",Norte 20°,"-1,90","-1,50",2024-12-17
05:00,"0,00","-1,80","96,00","1,00",Norte 340°,"2,10",Norte 350°,"-2,00","-1,70",2024-12-17
06:00,"0,00","-1,90","95,00","1,60",Norte 340°,"2,10",Norte 340°,"-1,90","-1,60",2024-12-17
07:00,"0,00","-2,10","94,00","0,30",Norte 20°,"2,10",Norte 360°,"-2,20","-1,80",2024-12-17
08:00,"0,00","-2,50","93,00","2,00",Noroeste 330°,"2,60",Noroeste 320°,"-2,60","-2,30",2024-12-17
09:00,"0,00","-2,20","94,00","1,80",Norte 10°,"2,60",Norte 10°,"-2,60","-2,20",2024-12-17
10:00,"0,00","-0,50","88,00","1,80",Norte 360°,"2,60",Norte 360°,"-2,10","-0,30",2024-12-17
11:00,"0,00","2,60","77,00","0,40",Norte 360°,"2,60",Norte 10°,"-0,20","2,80",2024-12-17
12:00,"0,00","5,80","67,00","0,20",Norte 360°,"3,60",Oeste 280°,"2,90","6,00",2024-12-17
13:00,"0,00","7,80","60,00","0,20",Sur 190°,"2,60",Oeste 250°,"6,10","7,90",2024-12-17
14:00,"0,00","9,60","57,00","0,80",Sur 190°,"3,10",Sur 180°,"7,90","9,70",2024-12-17
15:00,"0,00","10,90","54,00","1,30",Sur 200°,"3,60",Sureste 140°,"9,70","11,00",2024-12-17
16:00,"0,00","11,70","51,00","0,20",Norte 360°,"3,10",Oeste 250°,"10,90","11,90",2024-12-17
17:00,"0,00","10,70","60,00","0,00",,"1,50",Suroeste 230°,"10,50","11,50",2024-12-17
18:00,"0,00","7,80","70,00","0,00",,"1,50",Este 90°,"7,80","11,00",2024-12-17
19:00,"0,00","6,10","75,00","0,60",Este 90°,"1,50",Este 70°,"6,00","7,70",2024-12-17
20:00,"0,00","5,60","75,00","0,10",Oeste 290°,"2,10",Oeste 280°,"5,00","6,10",2024-12-17
21:00,"0,00","4,70","78,00","2,10",Norte 340°,"2,60",Norte 350°,"4,60","5,50",2024-12-17
22:00,"0,00","3,80","83,00","1,40",Norte 340°,"2,60",Norte 360°,"3,60","4,70",2024-12-17
23:00,"0,00","3,30","86,00","1,90",Norte 350°,"2,60",Norte 360°,"3,00","3,60",2024-12-17
00:00,"0,00","4,10","88,00","0,60",Norte 340°,"2,60",Norte 350°,"4,10","4,50",2024-12-18
01:00,"0,00","2,40","90,00","1,60",Norte 20°,"2,60",Noroeste 330°,"2,30","2,70",2024-12-18
02:00,"0,00","2,10","92,00","1,40",Noroeste 330°,"2,10",Noroeste 310°,"2,00","2,30",2024-12-18
03:00,"0,00","1,50","93,00","1,40",Noreste 30°,"3,10",Noroeste 320°,"1,40","2,10",2024-12-18
04:00,"0,00","1,10","95,00","1,00",Noroeste 330°,"2,60",Norte 10°,"1,00","1,40",2024-12-18
05:00,"0,00","0,70","97,00","1,40",Norte 350°,"2,10",Noroeste 310°,"0,60","1,00",2024-12-18
06:00,"0,00","0,20","99,00","1,50",Norte 10°,"2,10",Norte 360°,"0,20","0,70",2024-12-18
07:00,"0,00","0,10","100,00","1,50",Norte 360°,"2,10",Norte 350°,"-0,30","0,20",2024-12-18
08:00,"0,00","-0,20","99,00","0,00",,"2,60",Norte 350°,"-0,20","0,10",2024-12-18
09:00,"0,00","-0,70","100,00","1,20",Norte 10°,"2,10",Noreste 40°,"-0,90","-0,30",2024-12-18
10:00,"0,00","1,30","99,00","0,70",Norte 350°,"2,60",Norte 360°,"-0,80","1,30",2024-12-18
11:00,"0,00","3,40","86,00","1,00",Noroeste 300°,"2,60",Noroeste 320°,"1,40","3,60",2024-12-18
12:00,"0,00","6,40","75,00","0,70",Noroeste 330°,"3,10",Oeste 270°,"3,70","6,80",2024-12-18
13:00,"0,00","9,40","65,00","0,70",Sur 200°,"3,60",Suroeste 240°,"6,80","9,50",2024-12-18
14:00,"0,00","10,20","61,00","1,00",Suroeste 210°,"3,60",Suroeste 230°,"9,20","10,20",2024-12-18
15:00,"0,00","11,80","53,00","0,60",Suroeste 220°,"4,10",Oeste 260°,"10,10","11,90",2024-12-18
16:00,"0,00","12,30","55,00","0,10",Noreste 60°,"2,10",Suroeste 210°,"12,00","13,00",2024-12-18
17:00,"0,00","11,40","64,00","0,00",,"2,10",Noreste 30°,"11,30","12,00",2024-12-18
